,Edad,Trabajo,Estado Civil,Fomación,Impago,Prestamo hipotecario,Prestamo Personal,Canal de contacto,Mes,Dia de la semana,num contactos esta campaña,num días último contacto,num contactos otras campañas,resultado campaña anterior,variación tasa empleo,euribor3m,contrata_fondos
23743,51.0,blue-collar,married,professional.course,no,yes,no,cellular,sep,,1,999,0,nonexistent,-34,819,0
23744,31.0,services,married,high.school,unknown,no,no,telephone,may,,2,999,0,nonexistent,11,4857,0
23745,45.0,admin.,married,basic.9y,no,yes,yes,cellular,jul,,2,999,0,nonexistent,14,496,0
23746,40.0,admin.,single,university.degree,no,no,yes,cellular,aug,,5,999,0,nonexistent,14,4962,0
23747,,services,single,high.school,no,yes,no,cellular,may,,1,999,1,failure,-18,1266,0
23748,28.0,technician,single,basic.9y,no,no,no,cellular,may,,1,999,0,nonexistent,-18,1291,0
23749,41.0,self-employed,married,high.school,no,yes,no,telephone,may,,3,999,0,nonexistent,11,4864,0
23750,34.0,services,single,high.school,no,no,no,cellular,jul,,1,999,0,nonexistent,14,4963,0
23751,27.0,admin.,married,,no,no,yes,cellular,nov,,7,999,0,nonexistent,-34,714,0
23752,35.0,blue-collar,married,,no,no,no,telephone,may,,3,999,0,nonexistent,11,4855,0
23753,28.0,admin.,single,university.degree,no,yes,no,cellular,may,,2,999,0,nonexistent,-18,1334,0
23754,54.0,admin.,single,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-18,1264,0
23755,25.0,blue-collar,married,,no,no,no,telephone,may,,1,999,0,nonexistent,11,4858,0
23756,44.0,blue-collar,single,professional.course,no,no,no,cellular,may,,1,999,0,nonexistent,-18,1264,0
23757,36.0,admin.,single,university.degree,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4966,0
23758,53.0,self-employed,married,university.degree,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4962,0
23759,36.0,admin.,married,university.degree,no,no,no,telephone,may,,3,999,0,nonexistent,11,4858,0
23760,49.0,services,divorced,high.school,unknown,yes,no,cellular,jul,,9,999,0,nonexistent,14,4961,0
23761,26.0,services,married,high.school,no,no,no,telephone,may,,2,999,0,nonexistent,11,4858,0
23762,44.0,blue-collar,married,unknown,no,no,no,telephone,jun,thu,1,999,0,nonexistent,14,4961,0
23763,,admin.,divorced,university.degree,no,yes,no,cellular,jul,thu,11,999,0,nonexistent,14,4968,0
23764,33.0,services,married,high.school,no,no,no,telephone,may,,1,999,0,nonexistent,11,4857,0
23765,30.0,student,single,unknown,no,no,no,cellular,mar,,1,14,1,success,-18,635,1
23766,44.0,self-employed,single,professional.course,no,no,no,cellular,may,,6,12,1,success,-18,1354,0
23767,31.0,technician,married,professional.course,unknown,yes,no,cellular,may,,1,999,0,nonexistent,-18,1327,0
23768,26.0,services,single,high.school,no,unknown,unknown,telephone,jul,,1,999,0,nonexistent,14,4963,0
23769,36.0,blue-collar,single,basic.4y,no,no,no,telephone,may,,1,999,0,nonexistent,11,4855,0
23770,50.0,retired,married,basic.4y,no,unknown,unknown,cellular,jul,,1,999,0,nonexistent,14,4957,0
23771,51.0,admin.,single,university.degree,no,yes,yes,cellular,may,,3,999,0,nonexistent,-18,1334,0
23772,32.0,admin.,married,university.degree,no,yes,yes,cellular,jun,,1,999,0,nonexistent,-29,1262,1
23773,57.0,blue-collar,married,basic.6y,no,yes,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
23774,59.0,retired,married,basic.4y,unknown,no,yes,telephone,jun,,3,999,0,nonexistent,14,4959,0
23775,43.0,services,divorced,high.school,no,no,no,cellular,nov,,1,999,0,nonexistent,-1,412,1
23776,27.0,services,single,high.school,no,yes,no,cellular,jul,,4,999,0,nonexistent,14,4961,0
23777,44.0,admin.,married,,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4857,0
23778,33.0,admin.,single,university.degree,no,unknown,unknown,cellular,aug,,1,999,0,nonexistent,-29,879,0
23779,32.0,blue-collar,single,professional.course,no,no,no,cellular,may,,6,999,1,failure,-18,1291,0
23780,49.0,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,jul,,3,999,0,nonexistent,14,4962,0
23781,29.0,blue-collar,single,basic.9y,no,no,no,telephone,jun,,1,999,0,nonexistent,14,4961,0
23782,29.0,admin.,single,university.degree,no,yes,no,cellular,aug,,11,999,0,nonexistent,14,4962,0
23783,40.0,self-employed,married,high.school,unknown,yes,no,telephone,may,,1,999,0,nonexistent,11,486,0
23784,30.0,admin.,single,high.school,no,no,no,cellular,may,,2,999,1,failure,-18,1281,1
23785,33.0,entrepreneur,married,basic.9y,unknown,no,no,telephone,may,,1,999,0,nonexistent,11,4857,0
23786,32.0,admin.,married,,no,yes,no,cellular,jun,,1,999,0,nonexistent,-29,126,0
23787,42.0,technician,single,high.school,no,no,no,cellular,jul,,2,999,0,nonexistent,14,4963,0
23788,55.0,retired,divorced,high.school,unknown,yes,no,telephone,may,,1,999,0,nonexistent,11,4857,0
23789,,self-employed,married,university.degree,no,yes,no,cellular,may,,2,999,1,failure,-18,1264,1
23790,43.0,admin.,divorced,university.degree,no,yes,no,cellular,jun,,1,999,0,nonexistent,-29,1262,0
23791,43.0,admin.,married,high.school,no,no,no,cellular,jul,,3,999,0,nonexistent,14,4962,0
23792,38.0,management,married,university.degree,no,no,no,cellular,nov,,2,999,0,nonexistent,-1,4076,0
23793,,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,,3,999,0,nonexistent,11,4856,0
23794,31.0,management,married,university.degree,no,no,no,cellular,aug,,4,999,0,nonexistent,14,4964,0
23795,35.0,management,married,high.school,no,yes,no,telephone,jun,,2,999,0,nonexistent,14,4961,0
23796,59.0,retired,divorced,university.degree,no,yes,yes,cellular,aug,,1,999,0,nonexistent,-29,884,0
23797,56.0,technician,married,,no,no,no,cellular,nov,,2,999,0,nonexistent,-1,4076,0
23798,30.0,admin.,married,university.degree,no,yes,no,cellular,jul,,2,999,0,nonexistent,14,4963,0
23799,36.0,management,divorced,university.degree,no,yes,no,cellular,sep,,1,6,1,success,-11,881,1
23800,34.0,admin.,married,high.school,no,no,no,cellular,nov,,3,999,1,failure,-1,4153,0
23801,39.0,admin.,married,,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,14,4963,0
23802,37.0,admin.,married,university.degree,unknown,no,yes,cellular,aug,,1,999,0,nonexistent,14,4962,0
23803,34.0,blue-collar,single,,no,yes,no,cellular,nov,,1,999,0,nonexistent,-1,4153,0
23804,37.0,technician,married,,no,no,no,cellular,nov,,1,999,1,failure,-1,4153,0
23805,46.0,admin.,married,university.degree,unknown,no,yes,cellular,aug,,4,999,0,nonexistent,14,4965,0
23806,27.0,admin.,married,basic.6y,no,no,no,cellular,may,,2,999,1,failure,-18,125,0
23807,38.0,admin.,married,university.degree,no,no,no,cellular,aug,,1,999,0,nonexistent,14,4965,0
23808,39.0,technician,married,high.school,no,no,no,cellular,jul,,1,999,0,nonexistent,14,4968,0
23809,28.0,technician,single,,unknown,no,no,telephone,jun,,2,999,0,nonexistent,14,4962,0
23810,43.0,technician,single,,no,yes,no,telephone,may,,2,999,0,nonexistent,11,4856,0
23811,50.0,entrepreneur,married,professional.course,no,yes,no,telephone,jul,,2,999,0,nonexistent,14,4966,0
23812,38.0,admin.,married,university.degree,no,yes,no,cellular,oct,,2,8,1,success,-34,739,0
23813,27.0,admin.,divorced,high.school,no,no,no,telephone,may,,4,999,0,nonexistent,11,4857,0
23814,34.0,blue-collar,married,basic.4y,no,yes,yes,telephone,jun,,2,999,0,nonexistent,14,4967,0
23815,31.0,technician,single,university.degree,no,yes,no,cellular,may,,2,999,0,nonexistent,-18,1299,0
23816,31.0,technician,single,professional.course,no,no,no,cellular,aug,,2,999,0,nonexistent,14,4965,0
23817,30.0,unemployed,single,basic.9y,no,yes,no,cellular,nov,,1,999,0,nonexistent,-34,72,1
23818,26.0,technician,married,professional.course,no,no,no,cellular,jul,,1,999,0,nonexistent,14,496,0
23819,43.0,services,married,basic.6y,no,unknown,unknown,cellular,may,,2,999,0,nonexistent,-18,1291,0
23820,48.0,admin.,divorced,university.degree,no,yes,no,cellular,may,,6,999,0,nonexistent,-18,1244,0
23821,46.0,unemployed,married,basic.6y,no,yes,no,cellular,nov,,4,999,0,nonexistent,-1,4076,0
23822,63.0,retired,married,high.school,no,yes,no,telephone,may,,3,999,0,nonexistent,-18,1354,0
23823,49.0,services,divorced,high.school,no,yes,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
23824,40.0,admin.,married,basic.9y,no,no,no,telephone,may,,1,999,0,nonexistent,11,4856,0
23825,35.0,technician,single,university.degree,no,yes,yes,cellular,may,,2,999,0,nonexistent,-18,1281,0
23826,31.0,entrepreneur,married,university.degree,no,yes,no,cellular,jul,,2,999,0,nonexistent,14,4962,0
23827,36.0,services,married,high.school,no,yes,yes,telephone,jul,,17,999,0,nonexistent,14,4968,0
23828,28.0,admin.,single,university.degree,no,yes,no,cellular,oct,,2,999,0,nonexistent,-34,74,0
23829,36.0,admin.,married,university.degree,no,no,no,cellular,may,,1,999,0,nonexistent,-18,1299,0
23830,37.0,management,married,,no,yes,no,cellular,jul,,8,999,0,nonexistent,14,496,0
23831,38.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,,1,999,0,nonexistent,-18,1327,0
23832,42.0,management,married,university.degree,no,yes,no,cellular,nov,,3,999,1,failure,-34,714,0
23833,48.0,admin.,married,high.school,no,no,no,cellular,oct,,1,999,0,nonexistent,-34,741,0
23834,46.0,self-employed,divorced,basic.9y,no,yes,no,cellular,apr,,2,999,0,nonexistent,-18,141,0
23835,30.0,services,married,university.degree,no,no,no,telephone,may,,8,999,0,nonexistent,11,4857,0
23836,44.0,student,single,unknown,unknown,no,yes,cellular,jul,,6,999,0,nonexistent,14,4961,0
23837,36.0,self-employed,single,university.degree,no,yes,no,cellular,nov,,2,4,1,success,-1,4191,0
23838,70.0,retired,married,basic.6y,no,yes,no,cellular,apr,,1,999,0,nonexistent,-18,1405,0
23839,56.0,unemployed,divorced,high.school,no,yes,no,telephone,may,,1,999,0,nonexistent,11,4859,0
23840,49.0,blue-collar,married,unknown,unknown,no,no,cellular,jul,,2,999,0,nonexistent,14,4962,0
23841,30.0,blue-collar,married,basic.6y,no,no,no,telephone,may,,2,999,0,nonexistent,11,4856,0
23842,43.0,blue-collar,married,,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1327,0
23843,32.0,entrepreneur,married,basic.6y,no,no,no,telephone,may,,8,999,0,nonexistent,11,4856,0
23844,35.0,blue-collar,single,high.school,no,yes,no,telephone,may,,3,999,0,nonexistent,11,4856,0
23845,49.0,admin.,married,,no,no,no,cellular,jul,,1,999,0,nonexistent,14,4961,0
23846,31.0,blue-collar,married,basic.6y,no,yes,no,cellular,may,,7,999,0,nonexistent,-18,1354,0
23847,,retired,married,basic.9y,unknown,yes,yes,cellular,aug,,3,999,0,nonexistent,14,4964,0
23848,41.0,housemaid,divorced,university.degree,no,no,no,cellular,nov,,2,999,1,failure,-1,412,0
23849,,services,single,high.school,no,no,no,cellular,jul,,3,999,0,nonexistent,14,496,1
23850,58.0,retired,married,professional.course,no,yes,yes,telephone,jun,,2,999,0,nonexistent,-29,1215,0
23851,36.0,admin.,single,,no,yes,no,cellular,nov,,1,999,1,failure,-1,412,0
23852,29.0,technician,married,professional.course,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,14,4959,1
23853,32.0,blue-collar,married,basic.9y,no,yes,no,cellular,nov,,1,999,0,nonexistent,-1,4191,0
23854,30.0,blue-collar,single,high.school,no,yes,yes,cellular,may,,2,999,1,failure,-18,125,0
23855,38.0,services,married,high.school,no,no,yes,telephone,may,,1,999,0,nonexistent,11,4857,0
23856,,retired,married,,no,no,no,cellular,oct,,1,6,1,success,-34,724,1
23857,52.0,services,married,high.school,unknown,yes,yes,cellular,aug,,2,999,0,nonexistent,14,4965,0
23858,35.0,self-employed,married,university.degree,no,no,no,telephone,jul,,3,999,0,nonexistent,14,4963,0
23859,49.0,blue-collar,married,basic.6y,unknown,no,yes,cellular,may,,1,999,0,nonexistent,-18,1291,0
23860,,housemaid,married,,unknown,no,no,telephone,may,,1,999,0,nonexistent,11,4857,0
23861,39.0,admin.,single,university.degree,unknown,no,no,telephone,may,,3,999,0,nonexistent,11,4857,0
23862,35.0,technician,single,professional.course,no,no,no,cellular,aug,,1,999,0,nonexistent,14,4963,0
23863,,technician,married,,no,yes,no,cellular,aug,,3,999,0,nonexistent,14,4968,0
23864,58.0,retired,married,professional.course,no,yes,no,cellular,nov,,1,999,0,nonexistent,-1,4153,0
23865,40.0,blue-collar,married,,no,no,yes,cellular,nov,,2,999,0,nonexistent,-1,4191,0
23866,44.0,blue-collar,married,basic.4y,no,no,no,telephone,may,,1,999,0,nonexistent,11,4857,0
23867,29.0,admin.,divorced,basic.9y,no,yes,no,cellular,apr,,2,999,0,nonexistent,-18,1405,0
23868,44.0,blue-collar,married,basic.6y,no,no,no,cellular,aug,,2,999,0,nonexistent,14,4965,0
23869,59.0,admin.,married,professional.course,no,no,no,telephone,may,,2,999,0,nonexistent,11,4857,0
23870,31.0,self-employed,single,university.degree,no,no,no,cellular,aug,,1,999,2,failure,-17,898,0
23871,,technician,married,,no,yes,no,telephone,oct,,1,999,0,nonexistent,-11,956,0
23872,38.0,services,divorced,high.school,no,no,no,cellular,may,,1,999,1,failure,-18,125,0
23873,33.0,technician,single,university.degree,no,no,no,cellular,aug,,4,999,0,nonexistent,14,4965,0
23874,32.0,self-employed,single,,no,yes,no,cellular,sep,,1,999,0,nonexistent,-34,781,0
23875,34.0,housemaid,single,university.degree,no,no,no,telephone,jun,,2,999,0,nonexistent,14,4961,0
23876,23.0,housemaid,single,basic.4y,no,no,yes,cellular,may,,6,999,0,nonexistent,-18,1266,0
23877,30.0,technician,married,high.school,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4963,0
23878,52.0,unemployed,married,high.school,unknown,yes,no,telephone,jun,,6,999,0,nonexistent,14,4864,0
23879,32.0,management,married,university.degree,no,no,no,cellular,may,,2,999,0,nonexistent,-18,1313,0
23880,43.0,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,may,,1,999,0,nonexistent,-18,1344,0
23881,53.0,admin.,married,university.degree,no,no,no,cellular,aug,,1,999,0,nonexistent,14,4964,0
23882,72.0,retired,divorced,basic.6y,no,yes,no,cellular,nov,,1,999,0,nonexistent,-34,715,1
23883,36.0,blue-collar,married,unknown,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1327,0
23884,40.0,admin.,divorced,university.degree,no,yes,no,telephone,apr,,1,999,0,nonexistent,-18,1405,0
23885,34.0,entrepreneur,single,basic.9y,no,no,no,cellular,nov,,1,999,1,failure,-1,412,0
23886,34.0,services,single,,no,no,no,cellular,nov,,2,999,0,nonexistent,-1,4153,0
23887,21.0,student,single,,no,yes,no,cellular,apr,,3,999,0,nonexistent,-18,1405,0
23888,28.0,technician,single,basic.9y,no,yes,no,cellular,may,,1,999,0,nonexistent,-18,1291,1
23889,52.0,retired,married,professional.course,no,no,no,telephone,jun,,7,999,0,nonexistent,14,4959,0
23890,49.0,blue-collar,married,basic.4y,no,yes,no,telephone,aug,thu,1,999,0,nonexistent,14,4964,0
23891,36.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,,3,999,0,nonexistent,11,486,0
23892,31.0,blue-collar,single,basic.4y,no,no,no,cellular,nov,,6,999,1,failure,-1,4076,0
23893,47.0,admin.,married,university.degree,no,no,yes,cellular,aug,,1,999,0,nonexistent,14,4963,0
23894,36.0,technician,divorced,university.degree,no,no,yes,cellular,jul,,4,999,0,nonexistent,14,4962,0
23895,44.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,,7,999,0,nonexistent,-18,1344,0
23896,,technician,single,professional.course,no,yes,no,cellular,aug,,1,999,0,nonexistent,14,4967,0
23897,37.0,services,married,high.school,no,no,no,telephone,may,,3,999,0,nonexistent,11,486,0
23898,42.0,admin.,married,high.school,no,no,yes,telephone,jun,,2,999,0,nonexistent,14,4865,0
23899,36.0,self-employed,married,basic.9y,unknown,no,no,cellular,aug,,2,999,0,nonexistent,14,4964,1
23900,39.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,,1,999,1,failure,-18,1299,0
23901,55.0,blue-collar,married,basic.6y,unknown,no,no,telephone,may,,2,999,0,nonexistent,11,4864,0
23902,23.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,,1,999,1,failure,-18,1291,0
23903,47.0,blue-collar,single,basic.9y,unknown,yes,no,cellular,apr,,2,999,0,nonexistent,-18,1405,0
23904,24.0,student,single,high.school,no,no,no,cellular,may,,1,7,2,success,-18,672,1
23905,36.0,blue-collar,single,basic.6y,no,no,no,cellular,nov,,1,999,0,nonexistent,-11,1046,1
23906,29.0,admin.,married,basic.6y,no,no,yes,telephone,may,wed,3,999,0,nonexistent,11,4857,0
23907,55.0,admin.,married,unknown,no,yes,yes,cellular,jul,,1,999,0,nonexistent,14,4961,0
23908,39.0,self-employed,married,university.degree,no,no,no,telephone,may,,1,999,0,nonexistent,11,4857,0
23909,36.0,admin.,single,university.degree,no,yes,no,cellular,aug,,7,999,0,nonexistent,14,4966,1
23910,50.0,admin.,married,university.degree,no,yes,no,cellular,nov,,2,999,0,nonexistent,-34,722,0
23911,39.0,blue-collar,married,basic.9y,no,no,no,telephone,may,,3,999,0,nonexistent,11,4864,0
23912,20.0,student,single,high.school,no,yes,no,cellular,jun,,2,999,0,nonexistent,-29,1268,1
23913,26.0,admin.,single,university.degree,no,yes,no,telephone,dec,,1,999,0,nonexistent,-3,715,1
23914,59.0,admin.,married,university.degree,no,yes,no,telephone,jun,,2,999,0,nonexistent,14,4962,0
23915,60.0,retired,married,basic.6y,unknown,no,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
23916,38.0,blue-collar,married,basic.6y,unknown,no,no,telephone,may,,2,999,0,nonexistent,11,4858,0
23917,48.0,services,married,high.school,no,yes,no,cellular,nov,,1,999,0,nonexistent,-1,4153,0
23918,56.0,services,married,high.school,unknown,yes,no,cellular,may,,1,999,0,nonexistent,-18,125,0
23919,46.0,technician,married,university.degree,no,yes,no,telephone,may,,4,999,0,nonexistent,11,4864,0
23920,,technician,married,high.school,no,yes,no,cellular,apr,,2,999,0,nonexistent,-18,1479,0
23921,32.0,admin.,married,university.degree,no,yes,no,cellular,nov,,3,999,0,nonexistent,-11,103,0
23922,56.0,admin.,married,high.school,no,yes,no,telephone,jun,,11,999,0,nonexistent,14,4959,0
23923,25.0,admin.,single,university.degree,no,yes,no,cellular,may,,2,999,0,nonexistent,-18,1313,0
23924,34.0,management,married,university.degree,no,no,no,telephone,may,,1,999,0,nonexistent,11,4856,0
23925,30.0,admin.,married,university.degree,no,no,no,cellular,aug,,7,999,0,nonexistent,14,4963,0
23926,38.0,technician,married,professional.course,unknown,no,no,cellular,aug,,2,999,0,nonexistent,14,4966,0
23927,34.0,management,married,university.degree,no,yes,no,telephone,may,,4,999,0,nonexistent,11,4855,0
23928,33.0,admin.,single,university.degree,no,yes,yes,cellular,may,,2,999,0,nonexistent,-18,1327,0
23929,32.0,entrepreneur,single,university.degree,unknown,yes,no,telephone,may,,1,999,0,nonexistent,11,4856,0
23930,36.0,blue-collar,married,,no,no,no,telephone,may,,4,999,0,nonexistent,11,4857,0
23931,69.0,retired,divorced,basic.4y,no,no,no,cellular,apr,,1,999,0,nonexistent,-18,1405,0
23932,59.0,retired,married,basic.4y,no,no,no,cellular,may,,1,999,0,nonexistent,-18,1266,0
23933,69.0,retired,married,high.school,no,yes,no,cellular,apr,,4,999,1,failure,-18,1372,0
23934,32.0,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,wed,1,999,0,nonexistent,14,4962,0
23935,45.0,services,divorced,high.school,no,yes,yes,cellular,nov,,1,999,0,nonexistent,-1,4191,0
23936,51.0,services,married,high.school,unknown,yes,yes,telephone,may,,2,999,0,nonexistent,11,4858,0
23937,33.0,admin.,married,university.degree,unknown,yes,yes,cellular,aug,,1,999,0,nonexistent,14,4963,0
23938,28.0,self-employed,single,university.degree,no,yes,yes,cellular,mar,,1,999,0,nonexistent,-18,164,1
23939,25.0,blue-collar,married,,no,no,no,telephone,may,,4,999,0,nonexistent,11,4864,0
23940,39.0,admin.,married,,unknown,no,no,cellular,jul,,1,999,0,nonexistent,14,4962,0
23941,51.0,admin.,married,university.degree,unknown,no,no,cellular,jul,,2,999,0,nonexistent,14,4962,0
23942,43.0,blue-collar,married,basic.6y,unknown,yes,yes,telephone,jun,,3,999,0,nonexistent,14,4961,0
23943,49.0,services,married,high.school,no,no,no,cellular,may,,1,999,0,nonexistent,-18,1266,0
